Id2,Total,"Car, truck, or van",Public transportation (excluding taxicab),Taxicab,Motorcycle,Bicycle,Walked,Other means,Worked at home
2.50174E+11,1357,1006,160,63,17,0,59,0,52
2.50174E+11,927,756,123,0,0,17,0,14,17
2.50174E+11,991,632,300,0,0,0,14,29,16
2.50174E+11,812,389,249,0,0,21,52,0,101
2.50174E+11,1246,835,241,0,0,30,47,0,93
2.50174E+11,987,920,28,0,0,0,11,0,28
2.50174E+11,674,418,145,0,0,59,9,0,43
2.50174E+11,827,551,99,0,10,77,10,0,80
2.50174E+11,835,568,139,9,0,0,8,25,86
2.50174E+11,642,499,88,0,0,16,14,0,25
2.50174E+11,455,346,68,0,0,0,24,0,17
2.50174E+11,639,550,32,0,0,8,0,11,38
2.50174E+11,857,735,63,0,0,16,9,0,34
2.50174E+11,88,57,0,0,0,12,0,0,19
2.50174E+11,672,608,24,0,0,0,0,0,40
2.50174E+11,491,314,116,0,0,11,0,0,50
2.50174E+11,533,366,111,0,0,28,17,0,11
2.50174E+11,441,295,70,0,0,43,15,0,18
2.50174E+11,583,223,211,0,0,27,103,0,19
2.50174E+11,486,190,140,0,0,0,65,0,91
2.50174E+11,725,478,180,0,0,31,0,36,0
2.50174E+11,886,642,134,0,19,91,0,0,0
2.50174E+11,425,262,149,0,0,14,0,0,0
2.50174E+11,554,484,16,0,0,0,54,0,0
2.50174E+11,315,267,48,0,0,0,0,0,0
2.50174E+11,385,240,109,0,0,0,19,0,17
2.50174E+11,501,369,74,0,0,0,0,0,58
2.50174E+11,509,340,104,0,0,0,0,0,65
2.50174E+11,305,256,17,0,15,0,0,0,17
2.50174E+11,602,475,77,0,0,0,28,0,22
2.50174E+11,866,716,44,0,0,0,43,0,63
2.50174E+11,573,501,39,0,8,0,13,0,12
2.50174E+11,546,391,52,0,0,12,50,0,41
2.50174E+11,473,381,70,0,0,0,0,0,22
2.50174E+11,1159,914,117,0,0,29,55,0,44
2.50174E+11,310,246,48,0,0,0,0,2,14
2.50174E+11,620,381,140,0,0,0,43,0,56
2.50174E+11,752,556,96,10,0,23,5,11,51
2.50174E+11,1072,820,127,0,0,0,56,0,69
2.50174E+11,782,565,92,0,0,0,47,0,78
2.50174E+11,378,270,16,0,9,0,8,0,75
2.50174E+11,683,517,52,0,0,0,37,11,66
2.50174E+11,469,312,42,0,0,0,45,0,70
2.50174E+11,1042,707,88,0,0,16,142,15,74
2.50174E+11,1015,403,85,0,0,0,399,9,119
2.50174E+11,944,233,100,0,0,16,466,31,98
2.50174E+11,695,507,102,0,0,11,9,0,66
2.50174E+11,463,383,39,0,0,0,0,0,41
2.50174E+11,507,329,41,0,0,20,0,0,117
2.50174E+11,526,381,56,0,0,0,9,0,80
2.50174E+11,388,250,30,0,0,20,0,0,88
2.50174E+11,1346,975,169,0,0,0,78,12,112
2.50174E+11,575,402,98,0,0,36,0,0,39
2.50174E+11,772,514,163,0,0,0,13,0,82
2.50174E+11,471,310,64,0,0,0,0,0,97
2.50174E+11,715,631,44,0,0,0,0,0,40
2.50174E+11,980,627,154,0,0,0,0,0,199
2.50174E+11,635,536,29,0,0,0,0,0,70
2.50174E+11,266,197,0,0,0,0,28,0,41
2.50174E+11,821,648,118,0,0,27,0,8,20
2.50174E+11,1091,728,94,0,0,11,182,0,76
2.50174E+11,677,524,76,0,0,8,0,0,69
2.50174E+11,1135,891,117,0,0,0,50,0,77
2.50174E+11,832,528,185,0,0,0,31,0,88
2.50174E+11,619,438,94,0,0,7,15,18,47
2.50174E+11,674,348,214,0,0,18,20,7,67
2.50174E+11,967,510,171,0,0,67,26,0,193
2.50174E+11,756,487,208,0,0,0,0,0,61
2.50174E+11,704,459,132,0,0,0,42,7,64
2.50174E+11,640,450,60,0,0,0,28,0,102
2.50174E+11,527,408,50,0,0,6,12,0,51
2.50174E+11,709,547,17,0,0,17,0,37,91
2.50174E+11,510,460,17,0,0,0,0,0,33
2.50174E+11,472,439,0,0,0,0,0,0,33
2.50174E+11,745,481,82,0,0,0,0,0,182
2.50174E+11,364,263,52,0,0,16,0,0,33
2.50174E+11,426,262,69,0,0,0,21,0,74
2.50174E+11,617,530,39,0,0,9,25,0,14
2.50174E+11,372,289,9,0,9,0,12,0,53
2.50174E+11,398,338,43,0,0,0,9,0,8
2.50174E+11,397,250,33,14,0,38,42,0,20
2.50174E+11,1005,767,156,14,0,8,23,0,37
2.50174E+11,558,460,43,0,0,0,9,0,46
2.50174E+11,856,729,83,0,0,0,7,0,37
2.50174E+11,479,374,47,0,0,11,0,28,19
2.50174E+11,1563,1225,166,0,0,23,48,9,92
2.50174E+11,982,694,120,11,0,0,15,41,101
2.50174E+11,791,474,100,0,0,15,152,0,50
2.50174E+11,938,432,110,0,0,36,222,0,138
2.50174E+11,661,491,74,0,0,7,28,0,61
2.50174E+11,780,690,62,0,0,0,0,0,28
2.50174E+11,537,503,8,0,0,0,0,18,8
2.50174E+11,532,477,24,0,0,0,0,0,31
2.50174E+11,469,397,30,0,0,0,0,7,35
2.50174E+11,382,310,32,0,0,0,9,0,31
2.50174E+11,694,477,107,0,8,19,27,0,56
2.50174E+11,964,669,119,0,0,23,16,0,137
2.50174E+11,479,374,39,0,0,0,15,0,51
2.50174E+11,812,701,57,0,0,19,14,0,21
2.50174E+11,396,305,76,0,0,0,15,0,0
2.50174E+11,1151,970,89,7,0,15,28,0,42
2.50174E+11,576,530,31,0,0,0,0,0,15
2.50174E+11,773,685,31,0,0,11,15,0,31
2.50174E+11,835,745,19,0,0,0,15,7,49
2.50174E+11,1011,812,54,0,9,0,0,40,96
2.50174E+11,725,516,125,9,0,0,0,0,75
2.50174E+11,1258,1036,96,0,0,0,0,6,120
2.50174E+11,590,533,18,0,0,0,0,0,39
2.50174E+11,1003,814,53,0,0,11,59,4,62
2.50174E+11,1298,1124,118,0,0,0,10,26,20
2.50174E+11,743,566,135,0,0,0,0,0,42
2.50174E+11,879,783,52,10,0,0,0,0,34
2.50174E+11,323,223,58,0,0,0,0,0,42
2.50174E+11,698,580,18,0,0,0,37,0,63
2.50174E+11,721,503,128,0,0,0,0,0,90
2.50174E+11,603,509,40,0,0,0,32,7,15
2.50174E+11,998,710,51,0,0,0,163,74,0
2.50174E+11,949,713,25,0,0,21,24,98,68
2.50174E+11,1178,1024,56,0,0,0,65,19,14
2.50174E+11,1395,1203,38,0,0,0,47,78,29
2.50174E+11,1377,1291,22,0,0,0,64,0,0
2.50174E+11,806,665,23,0,0,0,0,49,69
2.50174E+11,849,751,50,0,0,0,48,0,0
2.50174E+11,721,617,17,20,0,0,0,0,67
2.50174E+11,734,629,55,5,0,0,45,0,0
2.50174E+11,957,829,46,11,18,0,0,11,42
2.50174E+11,995,842,39,0,0,0,0,114,0
2.50174E+11,1098,1056,23,0,0,0,19,0,0
2.50174E+11,850,723,69,0,0,0,33,25,0
2.50174E+11,764,669,12,19,0,0,0,0,64
2.50174E+11,1334,1077,115,0,0,17,47,19,59
2.50174E+11,458,392,56,0,0,0,0,0,10
2.50174E+11,690,558,31,0,0,0,44,30,27
2.50174E+11,1302,732,116,0,0,9,257,0,188
2.50174E+11,792,580,58,0,11,30,30,8,75
2.50174E+11,492,400,27,0,0,0,0,38,27
2.50174E+11,1092,753,0,0,0,0,277,62,0
2.50174E+11,1249,1121,0,0,0,0,52,0,76
2.50174E+11,661,566,64,0,0,0,0,0,31
2.50174E+11,680,516,35,0,0,0,0,0,129
2.50174E+11,522,508,0,0,0,0,14,0,0
2.50174E+11,1330,1279,13,0,0,0,0,12,26
2.50174E+11,808,742,37,0,0,0,0,0,29
2.50174E+11,550,474,15,0,0,0,0,0,61
2.50174E+11,634,634,0,0,0,0,0,0,0
2.50174E+11,541,366,45,0,0,0,0,0,130
2.50174E+11,711,553,78,0,0,9,0,33,38
2.50174E+11,630,555,41,0,0,0,0,0,34
2.50174E+11,465,432,0,0,0,0,0,0,33
2.50174E+11,396,369,27,0,0,0,0,0,0
2.50174E+11,785,686,36,0,0,16,0,0,47
2.50174E+11,665,650,0,0,0,0,1,0,14
2.50174E+11,969,816,33,0,17,0,0,0,103
2.50174E+11,710,616,0,0,0,0,0,38,56
2.50174E+11,1449,1322,63,0,0,0,0,0,64
2.50174E+11,724,650,10,0,0,0,0,0,64
2.50174E+11,761,629,65,0,0,0,0,0,67
2.50174E+11,857,799,22,0,0,0,5,0,31
2.50174E+11,1299,1183,39,0,0,0,0,0,77
2.50174E+11,314,288,0,0,0,0,0,0,26
2.50174E+11,1397,1363,18,0,0,0,0,0,16
2.50174E+11,824,732,40,0,0,0,0,0,52
2.50174E+11,2349,2040,161,0,0,0,20,15,113
2.50174E+11,492,447,15,0,0,0,12,0,18
2.50174E+11,872,813,26,0,0,0,0,0,33
2.50174E+11,602,546,0,0,0,10,0,36,10
2.50174E+11,1611,1454,98,0,0,0,0,0,59
2.50174E+11,1706,1339,225,0,0,0,93,21,28
2.50174E+11,560,422,113,0,0,0,13,12,0
2.50174E+11,852,794,6,0,0,0,0,0,52
2.50174E+11,531,351,67,0,0,0,22,0,91
2.50174E+11,889,764,58,0,10,0,0,0,57
2.50174E+11,649,522,70,0,0,0,18,0,39
2.50174E+11,498,446,13,0,0,0,0,0,39
2.50174E+11,339,270,9,0,0,0,0,0,60
2.50174E+11,996,859,23,0,0,0,0,0,114
2.50174E+11,419,348,28,0,0,0,9,0,34
2.50174E+11,1494,1320,118,0,0,0,0,0,56
2.50174E+11,368,309,6,0,0,0,0,0,53
2.50174E+11,522,456,30,0,0,0,0,0,36
2.50174E+11,653,545,37,0,0,0,31,0,40
2.50174E+11,719,640,39,0,0,0,0,9,31
2.50174E+11,452,349,23,0,0,0,11,0,69
2.50174E+11,996,836,21,0,0,0,13,13,113
2.50174E+11,1399,1164,91,0,25,0,0,10,109
2.50174E+11,853,712,64,0,12,0,0,0,65
2.50174E+11,847,711,29,0,0,0,75,0,32
2.50174E+11,409,409,0,0,0,0,0,0,0
2.50174E+11,1660,1469,52,0,14,0,0,15,110
2.50174E+11,917,769,67,0,0,0,55,0,26
2.50174E+11,278,128,44,0,0,0,67,39,0
2.50174E+11,642,477,52,0,0,0,105,0,8
2.50174E+11,842,397,44,0,0,8,301,34,58
2.50174E+11,422,354,21,0,0,0,44,0,3
2.5018E+11,0,0,0,0,0,0,0,0,0
2.50214E+11,416,42,161,0,0,34,155,0,24
2.50214E+11,634,147,233,0,0,6,212,8,28
2.50214E+11,1312,518,362,0,0,0,353,0,79
2.50214E+11,883,227,358,0,0,40,224,0,34
2.50214E+11,474,69,73,33,0,47,211,0,41
2.50214E+11,1896,648,598,0,0,139,490,0,21
2.50214E+11,749,356,168,0,0,50,85,18,72
2.50214E+11,701,228,140,0,0,67,180,0,86
2.50214E+11,934,370,240,0,0,41,176,15,92
2.50214E+11,1136,451,303,8,0,144,184,0,46
2.50214E+11,1117,495,326,0,0,37,194,12,53
2.50214E+11,1315,475,430,0,0,79,179,0,152
2.50214E+11,719,229,283,0,0,27,81,16,83
2.50214E+11,1483,476,519,69,0,76,242,0,101
2.50214E+11,884,329,462,0,0,0,1,0,92
2.50214E+11,1017,423,433,18,0,17,72,0,54
2.50214E+11,816,319,344,0,0,20,57,0,76
2.50214E+11,2025,842,933,19,0,66,17,39,109
2.50214E+11,353,196,104,0,0,0,15,0,38
2.50214E+11,530,146,130,0,0,43,78,26,107
2.50214E+11,805,228,348,0,0,69,101,0,59
2.50214E+11,477,246,107,0,0,28,77,0,19
2.50214E+11,654,178,165,0,0,130,181,0,0
2.50214E+11,1316,396,482,0,11,91,293,43,0
2.50214E+11,1058,272,426,0,0,85,200,19,56
2.50214E+11,984,317,276,27,0,20,305,8,31
2.50214E+11,192,33,127,0,0,0,23,0,9
2.50214E+11,1062,266,289,0,0,71,341,0,95
2.50214E+11,466,168,172,0,0,7,39,0,80
2.50214E+11,421,147,95,0,0,44,73,0,62
2.50214E+11,769,406,213,9,0,66,37,0,38
2.50214E+11,658,444,52,0,0,29,63,7,63
2.50214E+11,350,220,31,0,0,0,47,14,38
2.50214E+11,894,452,166,0,0,26,153,0,97
2.50214E+11,827,421,181,11,0,2,145,7,60
2.50214E+11,480,368,32,0,0,0,0,0,80
2.50214E+11,822,720,77,0,17,0,0,0,8
2.50214E+11,781,656,103,0,0,0,0,22,0
2.50214E+11,333,284,24,0,0,0,0,0,25
2.50214E+11,590,515,48,0,0,0,15,0,12
2.50214E+11,322,189,34,0,0,8,0,0,91
2.50214E+11,806,697,20,0,0,0,52,0,37
2.50214E+11,549,398,78,0,0,0,60,0,13
2.50214E+11,704,612,66,11,0,0,8,0,7
2.50214E+11,497,353,69,0,0,0,22,29,24
2.50214E+11,846,595,27,0,0,0,173,14,37
2.50214E+11,661,585,45,0,0,14,0,7,10
2.50214E+11,658,536,75,0,0,0,17,6,24
2.50214E+11,476,418,51,0,0,0,0,0,7
2.50214E+11,681,518,127,0,0,0,0,0,36
2.50214E+11,1016,755,133,0,0,0,11,0,117
2.50214E+11,560,483,29,0,0,0,0,0,48
2.50214E+11,455,381,22,0,0,0,0,0,52
2.50214E+11,525,509,16,0,0,0,0,0,0
2.50214E+11,451,310,141,0,0,0,0,0,0
2.50214E+11,265,178,75,0,0,0,0,0,12
2.50214E+11,1264,996,152,0,0,0,47,0,69
2.50214E+11,558,373,116,0,0,0,39,0,30
2.50214E+11,886,683,68,0,0,0,26,0,109
2.50214E+11,284,218,48,0,0,0,0,0,18
2.50214E+11,564,334,42,0,0,14,18,0,156
2.50214E+11,250,162,57,0,0,0,0,0,31
2.50214E+11,646,490,107,0,0,0,0,0,49
2.50214E+11,505,430,16,0,0,0,15,18,26
2.50214E+11,469,359,49,0,0,0,14,0,47
2.50214E+11,451,334,15,0,0,0,0,0,102
2.50214E+11,488,343,72,0,0,0,20,0,53
2.50214E+11,502,367,115,0,0,0,0,0,20
2.50214E+11,928,776,105,0,0,0,16,0,31
2.50214E+11,824,729,10,0,0,0,25,0,60
2.50214E+11,744,618,69,0,0,0,29,0,28
2.50214E+11,601,379,71,14,0,17,29,0,91
2.50214E+11,276,146,110,0,0,0,0,0,20
2.50214E+11,693,436,37,0,0,0,125,0,95
2.50214E+11,1347,1092,95,0,0,12,0,0,148
2.50214E+11,670,640,29,0,0,0,1,0,0
2.50214E+11,1401,1059,191,0,0,0,16,0,135
2.50214E+11,774,494,127,0,0,0,39,8,106
2.50214E+11,525,430,28,0,0,0,0,0,67
2.50214E+11,417,361,40,0,0,0,0,0,16
2.50214E+11,415,339,48,0,0,0,0,0,28
2.50214E+11,391,308,60,0,0,0,0,8,15
2.50214E+11,314,233,34,0,0,0,0,0,47
2.50214E+11,203,111,50,0,0,0,0,0,42
2.50214E+11,668,488,58,0,0,0,13,0,109
2.50214E+11,409,296,68,0,0,0,16,0,29
2.50214E+11,997,375,82,0,0,0,400,5,135
2.50214E+11,384,311,37,0,0,8,0,0,28
2.50214E+11,481,355,48,0,0,0,22,0,56
2.50214E+11,595,453,64,9,0,0,0,0,69
2.50214E+11,613,481,49,0,0,0,7,0,76
2.50214E+11,380,340,30,0,0,10,0,0,0
2.50214E+11,808,597,85,7,0,0,11,0,108
2.50214E+11,331,201,34,0,0,0,0,0,96
2.50214E+11,507,403,67,0,0,0,0,0,37
2.50214E+11,505,299,134,0,0,0,32,0,40
2.50214E+11,198,112,23,0,0,0,15,0,48
2.50214E+11,391,352,25,0,0,0,8,0,6
2.50214E+11,320,214,32,12,0,0,26,11,25
2.50214E+11,1665,445,109,0,7,26,880,23,175
2.50214E+11,493,347,47,12,0,0,19,0,68
2.50214E+11,1257,1012,86,0,0,0,64,10,85
2.50214E+11,644,522,63,0,0,0,23,0,36
2.50214E+11,365,231,37,0,0,0,8,0,89
2.50214E+11,1476,1260,138,0,0,0,37,22,19
2.50214E+11,556,356,106,0,0,0,17,7,70
2.50214E+11,740,600,77,0,0,0,0,0,63
2.50214E+11,1003,788,107,0,0,0,15,0,93
2.50214E+11,403,278,42,0,0,0,26,0,57
2.50214E+11,544,442,22,0,0,0,0,0,80
2.50214E+11,1215,870,153,0,0,3,0,0,189
2.50214E+11,846,829,17,0,0,0,0,0,0
2.50214E+11,596,569,15,0,0,0,0,0,12
2.50214E+11,1105,1048,22,0,0,0,35,0,0
2.50214E+11,573,489,38,0,0,0,0,0,46
2.50214E+11,952,813,21,0,0,55,12,20,31
2.50214E+11,1185,974,115,0,0,0,0,0,96
2.50214E+11,1142,1124,1,0,0,0,17,0,0
2.50214E+11,1798,1563,77,0,0,0,0,0,158
2.50214E+11,379,366,13,0,0,0,0,0,0
2.50214E+11,652,562,37,0,0,0,0,0,53
2.50214E+11,1248,1155,9,0,0,0,25,0,59
2.50214E+11,599,475,47,0,0,0,42,0,35
2.50214E+11,517,486,7,0,0,0,0,7,17
2.50214E+11,1249,1005,151,0,0,0,0,0,93
2.50214E+11,488,435,18,0,9,0,0,0,26
2.50214E+11,429,311,44,0,0,0,0,0,74
2.50214E+11,1078,809,123,0,0,0,24,8,114
2.50214E+11,1560,1185,204,13,0,0,35,7,116
2.50214E+11,351,351,0,0,0,0,0,0,0
2.50214E+11,1375,1304,35,0,0,0,18,0,18
2.50214E+11,218,166,32,0,0,0,0,0,20
2.50214E+11,1140,1038,23,0,0,0,0,22,57
2.50214E+11,981,804,85,0,0,0,34,9,49
2.50214E+11,1515,1205,134,0,0,0,8,0,168
2.50214E+11,545,443,14,0,0,0,0,0,88
2.50214E+11,925,817,15,0,0,0,0,0,93
2.50214E+11,364,315,34,0,0,0,0,0,15
2.50214E+11,553,522,16,0,0,0,15,0,0
2.50214E+11,1170,1105,14,0,0,0,0,16,35
2.50214E+11,927,854,28,0,0,0,0,17,28
2.50214E+11,857,745,97,0,0,0,0,0,15
2.50214E+11,865,718,51,0,0,0,26,51,19
2.50214E+11,795,651,115,0,0,0,0,0,29
2.50214E+11,796,736,60,0,0,0,0,0,0
2.50214E+11,794,581,118,0,0,0,52,0,43
2.50214E+11,1815,1544,122,0,16,0,0,26,107
2.50214E+11,909,625,182,0,0,0,4,14,84
2.50214E+11,382,328,40,0,0,0,14,0,0
2.50214E+11,1122,895,150,0,0,0,0,29,48
2.50214E+11,484,436,0,0,0,0,0,0,48
2.50214E+11,811,798,0,0,0,0,0,0,13
2.50214E+11,487,466,11,0,0,0,0,0,10
2.50214E+11,1060,842,103,0,0,42,0,11,62
2.50214E+11,520,345,50,0,0,7,84,0,34
2.50214E+11,1058,896,67,0,0,0,13,15,67
2.50214E+11,616,487,102,0,0,0,0,0,27
2.50214E+11,1040,696,178,0,0,0,33,0,133
2.50214E+11,718,390,287,0,0,0,0,0,41
2.50214E+11,894,672,155,0,0,0,7,4,56
2.50214E+11,710,481,101,0,0,12,20,7,89
2.50214E+11,563,436,62,0,0,0,22,0,43
2.50214E+11,619,452,114,0,0,0,0,0,53
2.50214E+11,470,316,67,0,0,0,0,0,87
2.50214E+11,950,701,181,0,0,0,35,0,33
2.50214E+11,748,698,50,0,0,0,0,0,0
2.50214E+11,599,506,48,0,0,0,21,0,24
2.50214E+11,633,595,0,0,0,0,14,14,10
2.50214E+11,642,603,39,0,0,0,0,0,0
2.50214E+11,441,388,53,0,0,0,0,0,0
2.50214E+11,641,455,57,0,0,0,110,0,19
2.50214E+11,960,749,79,0,0,0,78,17,37
2.50214E+11,656,527,81,0,0,0,23,0,25
2.50214E+11,909,856,53,0,0,0,0,0,0
2.50214E+11,1145,882,146,0,7,9,32,0,69
2.50214E+11,806,661,127,0,0,0,0,0,18
2.50214E+11,786,677,50,0,0,0,0,0,59
2.50214E+11,388,271,85,0,0,0,21,0,11
2.50214E+11,707,565,106,0,0,0,24,0,12
2.50214E+11,550,407,46,0,18,52,0,27,0
2.50214E+11,591,490,93,0,0,0,8,0,0
2.50214E+11,1077,887,95,0,0,0,0,26,69
2.50214E+11,696,586,60,0,0,0,0,23,27
2.50214E+11,1086,913,59,0,0,0,7,20,87
2.50214E+11,892,835,18,0,0,0,39,0,0
2.50214E+11,687,562,79,0,0,0,39,0,7
2.50214E+11,512,391,104,0,0,0,0,0,17
2.50214E+11,216,161,55,0,0,0,0,0,0
2.50214E+11,1336,1045,183,0,0,0,0,0,108
2.50214E+11,918,726,140,0,0,0,22,0,30
2.50214E+11,325,311,14,0,0,0,0,0,0
2.50214E+11,1598,1250,244,0,0,0,0,0,104
2.50214E+11,562,379,117,0,0,0,0,0,66
2.50214E+11,1337,865,356,0,0,0,0,0,116
2.50214E+11,1544,1046,298,0,0,0,61,0,139
2.50214E+11,430,308,63,0,0,7,7,0,45
2.50214E+11,631,381,159,0,0,0,42,0,49
2.50214E+11,742,524,112,11,0,0,0,6,89
2.50214E+11,1784,1403,258,0,0,0,12,9,102
2.50214E+11,805,728,77,0,0,0,0,0,0
2.50214E+11,907,638,186,0,0,0,83,0,0
2.50214E+11,1026,818,156,0,0,0,52,0,0
2.50214E+11,905,637,250,0,0,0,0,0,18
2.50214E+11,768,711,22,0,0,0,0,0,35
2.50214E+11,1640,1366,169,0,0,0,37,0,68
2.50214E+11,1276,1099,94,0,0,0,0,0,83
2.50214E+11,1312,1078,176,0,0,0,0,0,58
2.50214E+11,644,489,104,0,0,0,0,0,51
2.50214E+11,326,308,0,0,0,0,0,0,18
2.50214E+11,1034,801,183,0,0,0,18,0,32
2.50214E+11,1180,840,148,0,0,12,116,0,64
2.50214E+11,328,301,7,0,0,0,0,0,20
2.50214E+11,1309,776,56,0,13,0,335,6,123
2.50214E+11,520,414,54,0,0,0,5,0,47
2.50214E+11,622,496,117,0,0,0,9,0,0
2.50214E+11,411,312,50,0,0,49,0,0,0
2.50214E+11,704,537,50,0,0,0,65,0,52
2.50214E+11,240,218,0,0,0,0,0,0,22
2.50214E+11,489,374,55,0,0,0,0,42,18
2.50214E+11,504,439,38,0,0,16,0,0,11
2.50214E+11,626,487,70,0,0,11,32,0,26
2.50214E+11,766,534,116,0,15,27,40,0,34
2.50214E+11,440,326,70,0,0,0,0,0,44
2.50214E+11,383,281,66,0,0,0,0,0,36
2.50214E+11,488,351,96,0,0,0,13,0,28
2.50214E+11,407,229,127,0,0,12,0,0,39
2.50214E+11,301,262,28,0,0,0,0,0,11
2.50214E+11,226,166,26,0,0,0,0,0,34
2.50214E+11,528,476,52,0,0,0,0,0,0
2.50214E+11,404,372,32,0,0,0,0,0,0
2.50214E+11,553,492,35,0,0,0,0,0,26
2.50214E+11,475,342,46,0,0,0,0,0,87
2.50214E+11,353,178,143,0,0,0,0,16,16
2.50214E+11,552,326,226,0,0,0,0,0,0
2.50214E+11,551,406,121,0,0,0,0,0,24
2.50214E+11,731,427,246,0,0,17,15,0,26
2.50214E+11,582,419,113,0,0,0,33,0,17
2.50214E+11,439,297,100,0,0,9,26,0,7
2.50214E+11,1675,831,770,0,0,0,37,0,37
2.50214E+11,597,289,263,0,0,0,22,0,23
2.50214E+11,588,383,121,0,0,0,43,0,41
2.50214E+11,455,244,211,0,0,0,0,0,0
2.50214E+11,589,464,104,0,0,0,21,0,0
2.50214E+11,386,314,48,24,0,0,0,0,0
2.50214E+11,462,256,156,0,0,0,0,0,50
2.50214E+11,1105,625,463,0,0,0,4,0,13
2.50214E+11,488,378,72,0,0,0,13,7,18
2.50214E+11,487,388,67,0,0,12,0,0,20
2.50214E+11,533,353,142,0,0,0,23,0,15
2.50214E+11,258,223,11,0,0,0,14,0,10
2.50214E+11,582,386,196,0,0,0,0,0,0
2.50214E+11,859,441,349,0,0,0,69,0,0
2.50214E+11,873,620,221,12,0,0,0,0,20
2.50214E+11,580,407,109,13,0,0,40,0,11
2.50214E+11,617,307,267,0,0,0,11,0,32
2.50214E+11,714,501,193,0,0,0,20,0,0
2.50214E+11,691,425,213,0,0,28,25,0,0
2.50214E+11,884,652,232,0,0,0,0,0,0
2.50214E+11,271,205,51,0,0,0,0,0,15
2.50214E+11,1005,595,219,0,4,0,134,5,48
2.50214E+11,779,333,344,0,0,0,102,0,0
2.50214E+11,667,470,164,0,0,0,16,0,17
2.50214E+11,832,564,211,0,0,12,20,0,25
2.50214E+11,1039,604,356,0,0,17,0,38,24
2.50214E+11,933,568,316,0,0,0,49,0,0
2.50214E+11,992,364,543,0,0,0,0,0,85
2.50214E+11,216,118,68,0,0,0,17,0,13
2.50214E+11,1122,506,593,0,0,0,0,11,12
2.50214E+11,358,152,195,0,0,0,0,3,8
2.50214E+11,285,262,10,0,0,0,13,0,0
2.50214E+11,552,252,231,0,0,0,33,27,9
2.50214E+11,569,433,118,0,0,0,10,0,8
2.50214E+11,338,231,107,0,0,0,0,0,0
2.50214E+11,603,524,46,0,0,0,0,0,33
2.50214E+11,525,480,33,0,0,0,0,12,0
2.50214E+11,452,419,15,0,0,0,18,0,0
2.50214E+11,763,649,114,0,0,0,0,0,0
2.50214E+11,898,705,185,0,0,0,0,0,8
2.50214E+11,457,389,68,0,0,0,0,0,0
2.50214E+11,645,510,96,0,0,0,39,0,0
2.50214E+11,1141,726,240,0,0,60,115,0,0
2.50214E+11,618,371,217,0,0,0,14,0,16
2.50214E+11,293,167,125,0,0,0,0,0,1
2.50214E+11,525,395,130,0,0,0,0,0,0
2.50214E+11,1001,707,179,0,0,10,96,0,9
2.50214E+11,634,442,167,0,0,0,25,0,0
2.50214E+11,492,273,194,0,0,0,18,0,7
2.50214E+11,863,504,336,0,0,0,10,0,13
2.50214E+11,324,229,70,0,0,0,0,25,0
2.50214E+11,841,603,225,0,0,0,0,13,0
2.50214E+11,698,511,111,0,0,29,37,0,10
2.50214E+11,1460,904,556,0,0,0,0,0,0
2.50214E+11,1774,1446,273,0,0,0,12,11,32
2.50214E+11,1074,821,239,0,0,0,14,0,0
2.50214E+11,273,216,57,0,0,0,0,0,0
2.50214E+11,1116,706,358,20,0,0,32,0,0
2.50214E+11,826,611,201,0,0,0,14,0,0
2.50214E+11,1698,973,595,0,0,0,65,42,23
2.50214E+11,259,97,162,0,0,0,0,0,0
2.50214E+11,584,456,105,0,0,0,11,0,12
2.50214E+11,1463,1066,309,23,0,0,29,18,18
2.50214E+11,854,486,251,0,0,0,33,60,24
2.50214E+11,1067,698,338,0,0,0,18,0,13
2.50214E+11,488,388,12,0,0,0,0,88,0
2.50214E+11,1370,1059,159,0,0,0,53,0,99
2.50214E+11,1050,938,79,0,0,0,19,0,14
2.50214E+11,764,638,117,0,0,0,9,0,0
2.50214E+11,858,634,151,0,16,0,10,0,47
2.50214E+11,337,238,86,0,0,0,13,0,0
2.50214E+11,1366,1074,257,0,0,0,0,6,29
2.50214E+11,290,208,64,0,0,9,0,0,9
2.50214E+11,281,243,23,0,0,0,0,7,8
2.50214E+11,651,524,90,0,0,12,9,0,16
2.50214E+11,636,432,172,0,0,0,16,0,16
2.50214E+11,310,250,44,0,0,0,0,0,16
2.50214E+11,463,341,60,9,0,0,17,7,29
2.50214E+11,603,503,85,0,0,0,5,0,10
2.50214E+11,440,420,5,0,0,5,0,0,10
2.50214E+11,548,444,60,0,0,0,12,22,10
2.50214E+11,683,568,74,0,0,0,0,0,41
2.50214E+11,506,486,20,0,0,0,0,0,0
2.50214E+11,1005,852,132,11,0,0,10,0,0
2.50214E+11,978,625,268,0,0,0,0,0,85
2.50214E+11,521,407,26,0,0,0,15,16,57
2.50214E+11,984,757,139,0,0,0,0,1,87
2.50214E+11,1023,859,116,26,0,0,0,0,22
2.50214E+11,867,530,234,0,0,0,17,33,53
2.50214E+11,1277,1128,89,0,0,0,10,24,26
2.50214E+11,622,545,26,0,0,0,0,11,40
2.50214E+11,644,449,146,9,0,0,28,0,12
2.50214E+11,972,918,54,0,0,0,0,0,0
2.50214E+11,431,378,34,0,0,0,0,0,19
2.50214E+11,460,425,18,0,0,0,17,0,0
2.50214E+11,477,413,46,0,0,0,18,0,0
2.50214E+11,1617,1392,183,0,0,0,16,0,26
