tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,year,month
1021,2/21/2016 12:42,2/21/2016 12:59,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1531,Subscriber,\N,0,2016,2
2524,2/21/2016 12:42,2/21/2016 13:24,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,143,EF - North Point Park,42.369885,-71.069957,1140,Subscriber,1989,1,2016,2
344,2/21/2016 12:42,2/21/2016 12:48,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1004,Subscriber,1993,1,2016,2
473,2/21/2016 12:43,2/21/2016 12:50,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,860,Subscriber,\N,0,2016,2
2479,2/21/2016 12:43,2/21/2016 13:24,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,143,EF - North Point Park,42.369885,-71.069957,1098,Subscriber,1989,1,2016,2
669,2/21/2016 12:43,2/21/2016 12:54,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,854,Subscriber,\N,0,2016,2
2451,2/21/2016 12:43,2/21/2016 13:24,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,143,EF - North Point Park,42.369885,-71.069957,852,Subscriber,1987,1,2016,2
363,2/21/2016 12:45,2/21/2016 12:51,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,107,Ames St at Main St,42.3625,-71.08822,1109,Subscriber,1989,1,2016,2
346,2/21/2016 12:47,2/21/2016 12:53,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,718,Subscriber,1989,1,2016,2
461,2/21/2016 12:48,2/21/2016 12:56,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1268,Subscriber,1985,1,2016,2
327,2/21/2016 12:49,2/21/2016 12:55,176,Lesley University,42.38674802,-71.11901879,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,797,Subscriber,1980,1,2016,2
383,2/21/2016 12:51,2/21/2016 12:57,142,Alewife Station at Russell Field,42.396105,-71.139459,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1539,Subscriber,\N,0,2016,2
668,2/21/2016 12:51,2/21/2016 13:02,179,MIT Vassar St,42.35560121,-71.10394478,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1562,Subscriber,1989,2,2016,2
663,2/21/2016 12:51,2/21/2016 13:02,179,MIT Vassar St,42.35560121,-71.10394478,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1556,Subscriber,\N,0,2016,2
419,2/21/2016 12:52,2/21/2016 12:59,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,803,Customer,1967,2,2016,2
511,2/21/2016 12:53,2/21/2016 13:02,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,115,Porter Square Station,42.387995,-71.119084,1544,Subscriber,1986,1,2016,2
580,2/21/2016 12:54,2/21/2016 13:04,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,858,Subscriber,\N,0,2016,2
460,2/21/2016 12:56,2/21/2016 13:04,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,708,Subscriber,1991,2,2016,2
590,2/21/2016 12:56,2/21/2016 13:06,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1081,Subscriber,1988,1,2016,2
131,2/21/2016 12:57,2/21/2016 12:59,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,177,University Park,42.36264779,-71.10006094,1057,Subscriber,1993,1,2016,2
316,2/21/2016 12:57,2/21/2016 13:02,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,716,Subscriber,1989,1,2016,2
1581,2/21/2016 12:58,2/21/2016 13:24,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1528,Subscriber,1944,1,2016,2
281,2/21/2016 12:59,2/21/2016 13:04,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1090,Subscriber,1992,1,2016,2
200,2/21/2016 12:59,2/21/2016 13:03,177,University Park,42.36264779,-71.10006094,179,MIT Vassar St,42.35560121,-71.10394478,1294,Subscriber,1991,1,2016,2
471,2/21/2016 13:00,2/21/2016 13:08,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1047,Subscriber,1989,1,2016,2
926,2/21/2016 13:00,2/21/2016 13:16,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,141,Kendall Street,42.36356016,-71.08216792,1558,Customer,1989,1,2016,2
395,2/21/2016 13:01,2/21/2016 13:08,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,707,Subscriber,1968,2,2016,2
232,2/21/2016 13:02,2/21/2016 13:06,179,MIT Vassar St,42.35560121,-71.10394478,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,983,Subscriber,1990,2,2016,2
711,2/21/2016 13:06,2/21/2016 13:17,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1139,Subscriber,1992,1,2016,2
323,2/21/2016 13:07,2/21/2016 13:12,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,703,Customer,1962,2,2016,2
279,2/21/2016 13:07,2/21/2016 13:12,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1089,Subscriber,1988,1,2016,2
450,2/21/2016 13:09,2/21/2016 13:16,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1076,Subscriber,1988,1,2016,2
1524,2/21/2016 13:11,2/21/2016 13:36,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,176,Lesley University,42.38674802,-71.11901879,645,Subscriber,\N,0,2016,2
196,2/21/2016 13:11,2/21/2016 13:14,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,740,Subscriber,1991,1,2016,2
794,2/21/2016 13:14,2/21/2016 13:27,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,962,Customer,1990,1,2016,2
227,2/21/2016 13:15,2/21/2016 13:19,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1313,Customer,1950,1,2016,2
238,2/21/2016 13:15,2/21/2016 13:19,179,MIT Vassar St,42.35560121,-71.10394478,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1530,Subscriber,1989,1,2016,2
1233,2/21/2016 13:17,2/21/2016 13:37,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,1549,Customer,1990,2,2016,2
840,2/21/2016 13:17,2/21/2016 13:31,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,740,Subscriber,1984,1,2016,2
207,2/21/2016 13:18,2/21/2016 13:21,179,MIT Vassar St,42.35560121,-71.10394478,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1294,Subscriber,1991,1,2016,2
293,2/21/2016 13:20,2/21/2016 13:25,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,687,Customer,1967,2,2016,2
825,2/21/2016 13:20,2/21/2016 13:34,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,762,Subscriber,1987,1,2016,2
683,2/21/2016 13:21,2/21/2016 13:33,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1533,Customer,1950,1,2016,2
473,2/21/2016 13:23,2/21/2016 13:31,177,University Park,42.36264779,-71.10006094,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1057,Subscriber,1988,2,2016,2
539,2/21/2016 13:25,2/21/2016 13:34,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,896,Customer,1990,1,2016,2
538,2/21/2016 13:25,2/21/2016 13:34,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,878,Customer,1989,2,2016,2
1894,2/21/2016 13:26,2/21/2016 13:58,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1528,Subscriber,1944,1,2016,2
580,2/21/2016 13:27,2/21/2016 13:36,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1539,Subscriber,1988,1,2016,2
3001,2/21/2016 13:27,2/21/2016 14:17,143,EF - North Point Park,42.369885,-71.069957,143,EF - North Point Park,42.369885,-71.069957,1540,Subscriber,1987,1,2016,2
291,2/21/2016 13:27,2/21/2016 13:32,179,MIT Vassar St,42.35560121,-71.10394478,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,671,Subscriber,1993,1,2016,2
1053,2/21/2016 13:28,2/21/2016 13:45,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,754,Customer,1982,1,2016,2
2962,2/21/2016 13:28,2/21/2016 14:17,143,EF - North Point Park,42.369885,-71.069957,143,EF - North Point Park,42.369885,-71.069957,770,Subscriber,1989,1,2016,2
2955,2/21/2016 13:28,2/21/2016 14:17,143,EF - North Point Park,42.369885,-71.069957,143,EF - North Point Park,42.369885,-71.069957,1280,Subscriber,1989,1,2016,2
458,2/21/2016 13:28,2/21/2016 13:36,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1282,Customer,1990,1,2016,2
426,2/21/2016 13:30,2/21/2016 13:37,177,University Park,42.36264779,-71.10006094,117,Binney St / Sixth St,42.366095,-71.086388,744,Subscriber,\N,0,2016,2
352,2/21/2016 13:31,2/21/2016 13:36,142,Alewife Station at Russell Field,42.396105,-71.139459,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,892,Subscriber,1979,1,2016,2
349,2/21/2016 13:32,2/21/2016 13:38,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1076,Subscriber,1983,1,2016,2
740,2/21/2016 13:33,2/21/2016 13:45,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1531,Subscriber,\N,0,2016,2
681,2/21/2016 13:37,2/21/2016 13:48,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1314,Subscriber,1989,1,2016,2
98,2/21/2016 13:37,2/21/2016 13:39,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1299,Customer,1975,1,2016,2
171,2/21/2016 13:40,2/21/2016 13:43,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,670,Customer,1962,1,2016,2
575,2/21/2016 13:41,2/21/2016 13:50,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1302,Customer,1980,1,2016,2
350,2/21/2016 13:41,2/21/2016 13:46,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,990,Subscriber,1986,1,2016,2
629,2/21/2016 13:43,2/21/2016 13:53,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,851,Subscriber,1992,2,2016,2
309,2/21/2016 13:43,2/21/2016 13:48,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1311,Customer,1983,1,2016,2
1485,2/21/2016 13:44,2/21/2016 14:08,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,943,Subscriber,\N,0,2016,2
1735,2/21/2016 13:44,2/21/2016 14:13,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,771,Subscriber,\N,0,2016,2
301,2/21/2016 13:45,2/21/2016 13:50,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,860,Subscriber,1983,1,2016,2
692,2/21/2016 13:46,2/21/2016 13:57,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,649,Subscriber,\N,0,2016,2
672,2/21/2016 13:46,2/21/2016 13:57,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1548,Subscriber,\N,0,2016,2
2079,2/21/2016 13:47,2/21/2016 14:21,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1128,Subscriber,1993,1,2016,2
387,2/21/2016 13:47,2/21/2016 13:53,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1076,Subscriber,1981,1,2016,2
274,2/21/2016 13:47,2/21/2016 13:52,176,Lesley University,42.38674802,-71.11901879,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1097,Customer,1995,1,2016,2
489,2/21/2016 13:48,2/21/2016 13:56,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1562,Subscriber,1989,2,2016,2
655,2/21/2016 13:49,2/21/2016 14:00,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1556,Subscriber,\N,0,2016,2
250,2/21/2016 13:50,2/21/2016 13:55,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,796,Subscriber,1996,1,2016,2
340,2/21/2016 13:53,2/21/2016 13:58,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,746,Customer,1980,1,2016,2
374,2/21/2016 13:54,2/21/2016 14:00,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,983,Subscriber,1968,2,2016,2
129,2/21/2016 13:55,2/21/2016 13:57,177,University Park,42.36264779,-71.10006094,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1017,Subscriber,1989,1,2016,2
1600,2/21/2016 13:56,2/21/2016 14:22,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1531,Subscriber,\N,0,2016,2
275,2/21/2016 13:57,2/21/2016 14:01,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1299,Subscriber,1987,1,2016,2
356,2/21/2016 13:58,2/21/2016 14:04,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,177,University Park,42.36264779,-71.10006094,883,Subscriber,1984,1,2016,2
1366,2/21/2016 14:00,2/21/2016 14:22,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1528,Subscriber,1944,1,2016,2
306,2/21/2016 14:00,2/21/2016 14:06,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1569,Subscriber,1995,1,2016,2
502,2/21/2016 14:01,2/21/2016 14:10,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,769,Subscriber,1995,2,2016,2
523,2/21/2016 14:03,2/21/2016 14:12,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,860,Customer,1979,1,2016,2
513,2/21/2016 14:03,2/21/2016 14:12,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,664,Customer,1980,2,2016,2
538,2/21/2016 14:04,2/21/2016 14:13,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,949,Subscriber,1989,1,2016,2
940,2/21/2016 14:04,2/21/2016 14:20,117,Binney St / Sixth St,42.366095,-71.086388,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,744,Subscriber,\N,0,2016,2
540,2/21/2016 14:05,2/21/2016 14:14,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1028,Subscriber,1988,1,2016,2
273,2/21/2016 14:05,2/21/2016 14:09,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1311,Customer,1983,1,2016,2
909,2/21/2016 14:05,2/21/2016 14:20,117,Binney St / Sixth St,42.366095,-71.086388,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,926,Subscriber,\N,0,2016,2
719,2/21/2016 14:08,2/21/2016 14:20,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1548,Subscriber,1989,1,2016,2
205,2/21/2016 14:09,2/21/2016 14:13,117,Binney St / Sixth St,42.366095,-71.086388,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1278,Customer,1989,1,2016,2
112,2/21/2016 14:10,2/21/2016 14:12,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,851,Subscriber,\N,0,2016,2
19174,2/21/2016 14:12,2/21/2016 19:32,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,853,Subscriber,1990,2,2016,2
597,2/21/2016 14:13,2/21/2016 14:23,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,177,University Park,42.36264779,-71.10006094,735,Subscriber,1990,2,2016,2
2136,2/21/2016 14:14,2/21/2016 14:50,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,851,Subscriber,\N,0,2016,2
443,2/21/2016 14:14,2/21/2016 14:22,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1307,Subscriber,1987,1,2016,2
625,2/21/2016 14:15,2/21/2016 14:25,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,871,Subscriber,1985,2,2016,2
2089,2/21/2016 14:15,2/21/2016 14:50,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1311,Subscriber,\N,0,2016,2
409,2/21/2016 14:16,2/21/2016 14:23,179,MIT Vassar St,42.35560121,-71.10394478,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1105,Subscriber,1958,1,2016,2
378,2/21/2016 14:17,2/21/2016 14:23,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,664,Subscriber,1995,1,2016,2
593,2/21/2016 14:18,2/21/2016 14:28,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,967,Subscriber,1988,1,2016,2
348,2/21/2016 14:18,2/21/2016 14:24,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,990,Subscriber,1986,1,2016,2
346,2/21/2016 14:19,2/21/2016 14:24,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,740,Subscriber,1984,1,2016,2
397,2/21/2016 14:21,2/21/2016 14:27,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,107,Ames St at Main St,42.3625,-71.08822,876,Subscriber,1989,1,2016,2
946,2/21/2016 14:21,2/21/2016 14:37,143,EF - North Point Park,42.369885,-71.069957,177,University Park,42.36264779,-71.10006094,1540,Subscriber,1987,1,2016,2
1013,2/21/2016 14:21,2/21/2016 14:38,143,EF - North Point Park,42.369885,-71.069957,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1280,Subscriber,1989,1,2016,2
930,2/21/2016 14:21,2/21/2016 14:37,143,EF - North Point Park,42.369885,-71.069957,177,University Park,42.36264779,-71.10006094,770,Subscriber,1989,1,2016,2
1411,2/21/2016 14:23,2/21/2016 14:46,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,179,MIT Vassar St,42.35560121,-71.10394478,1562,Subscriber,1989,2,2016,2
964,2/21/2016 14:24,2/21/2016 14:40,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1556,Subscriber,\N,0,2016,2
450,2/21/2016 14:28,2/21/2016 14:35,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,768,Subscriber,\N,0,2016,2
267,2/21/2016 14:35,2/21/2016 14:40,177,University Park,42.36264779,-71.10006094,179,MIT Vassar St,42.35560121,-71.10394478,883,Subscriber,1985,1,2016,2
2807,2/21/2016 14:36,2/21/2016 15:23,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,703,Subscriber,1986,2,2016,2
436,2/21/2016 14:36,2/21/2016 14:44,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1314,Subscriber,1992,1,2016,2
300,2/21/2016 14:37,2/21/2016 14:42,117,Binney St / Sixth St,42.366095,-71.086388,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,651,Customer,1978,1,2016,2
845,2/21/2016 14:38,2/21/2016 14:52,115,Porter Square Station,42.387995,-71.119084,142,Alewife Station at Russell Field,42.396105,-71.139459,999,Subscriber,1979,1,2016,2
161,2/21/2016 14:39,2/21/2016 14:42,177,University Park,42.36264779,-71.10006094,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,735,Subscriber,1990,2,2016,2
3176,2/21/2016 14:41,2/21/2016 15:34,177,University Park,42.36264779,-71.10006094,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,770,Subscriber,\N,0,2016,2
408,2/21/2016 14:42,2/21/2016 14:49,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,115,Porter Square Station,42.387995,-71.119084,877,Customer,1990,2,2016,2
718,2/21/2016 14:42,2/21/2016 14:54,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,647,Subscriber,1992,1,2016,2
1259,2/21/2016 14:43,2/21/2016 15:04,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1548,Subscriber,1987,1,2016,2
723,2/21/2016 14:46,2/21/2016 14:58,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1312,Customer,1986,1,2016,2
410,2/21/2016 14:47,2/21/2016 14:54,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,690,Subscriber,1992,1,2016,2
1110,2/21/2016 14:48,2/21/2016 15:06,179,MIT Vassar St,42.35560121,-71.10394478,143,EF - North Point Park,42.369885,-71.069957,1562,Subscriber,1989,2,2016,2
479,2/21/2016 14:51,2/21/2016 14:59,177,University Park,42.36264779,-71.10006094,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1540,Subscriber,1972,1,2016,2
171,2/21/2016 14:52,2/21/2016 14:55,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,177,University Park,42.36264779,-71.10006094,1056,Subscriber,1984,1,2016,2
460,2/21/2016 14:54,2/21/2016 15:01,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,754,Customer,1984,1,2016,2
446,2/21/2016 14:54,2/21/2016 15:02,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1023,Subscriber,1990,2,2016,2
1421,2/21/2016 14:56,2/21/2016 15:20,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1576,Subscriber,1986,1,2016,2
