tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,year,month
434,1/29/2016 15:14,1/29/2016 15:22,107,Ames St at Main St,42.3625,-71.08822,179,MIT Vassar St,42.35560121,-71.10394478,822,Subscriber,1988,1,2016,1
261,1/29/2016 15:15,1/29/2016 15:20,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,637,Subscriber,1980,2,2016,1
469,1/29/2016 15:21,1/29/2016 15:29,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,668,Subscriber,1991,2,2016,1
627,1/29/2016 15:22,1/29/2016 15:32,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,999,Subscriber,1987,2,2016,1
266,1/29/2016 15:25,1/29/2016 15:29,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1577,Subscriber,1989,2,2016,1
1759,1/29/2016 15:30,1/29/2016 16:00,177,University Park,42.36264779,-71.10006094,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1010,Subscriber,1980,1,2016,1
370,1/29/2016 15:32,1/29/2016 15:38,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,895,Subscriber,1995,2,2016,1
527,1/29/2016 15:33,1/29/2016 15:42,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1531,Subscriber,1988,2,2016,1
395,1/29/2016 15:33,1/29/2016 15:40,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,983,Subscriber,\N,0,2016,1
319,1/29/2016 15:34,1/29/2016 15:39,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1568,Customer,1980,1,2016,1
475,1/29/2016 15:35,1/29/2016 15:43,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1579,Subscriber,1988,1,2016,1
149,1/29/2016 15:36,1/29/2016 15:38,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,640,Subscriber,1992,1,2016,1
391,1/29/2016 15:38,1/29/2016 15:44,141,Kendall Street,42.36356016,-71.08216792,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,738,Customer,1986,1,2016,1
386,1/29/2016 15:38,1/29/2016 15:44,141,Kendall Street,42.36356016,-71.08216792,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,896,Subscriber,1992,2,2016,1
456,1/29/2016 15:38,1/29/2016 15:46,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,141,Kendall Street,42.36356016,-71.08216792,928,Subscriber,1965,1,2016,1
504,1/29/2016 15:41,1/29/2016 15:49,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,639,Subscriber,1974,1,2016,1
561,1/29/2016 15:42,1/29/2016 15:51,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,744,Customer,1972,1,2016,1
554,1/29/2016 15:42,1/29/2016 15:51,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1096,Subscriber,1978,2,2016,1
280,1/29/2016 15:47,1/29/2016 15:51,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,141,Kendall Street,42.36356016,-71.08216792,738,Customer,1982,2,2016,1
299,1/29/2016 15:48,1/29/2016 15:53,177,University Park,42.36264779,-71.10006094,179,MIT Vassar St,42.35560121,-71.10394478,703,Subscriber,1991,1,2016,1
270,1/29/2016 15:55,1/29/2016 15:59,179,MIT Vassar St,42.35560121,-71.10394478,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,822,Subscriber,1988,2,2016,1
514,1/29/2016 15:56,1/29/2016 16:04,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,179,MIT Vassar St,42.35560121,-71.10394478,1106,Subscriber,1995,1,2016,1
691,1/29/2016 15:58,1/29/2016 16:09,117,Binney St / Sixth St,42.366095,-71.086388,115,Porter Square Station,42.387995,-71.119084,798,Subscriber,1969,1,2016,1
768,1/29/2016 16:02,1/29/2016 16:15,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,873,Subscriber,\N,0,2016,1
300,1/29/2016 16:06,1/29/2016 16:11,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1289,Subscriber,1989,2,2016,1
505,1/29/2016 16:06,1/29/2016 16:15,143,EF - North Point Park,42.369885,-71.069957,117,Binney St / Sixth St,42.366095,-71.086388,1275,Subscriber,1977,1,2016,1
230,1/29/2016 16:07,1/29/2016 16:11,142,Alewife Station at Russell Field,42.396105,-71.139459,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,874,Customer,1984,1,2016,1
300,1/29/2016 16:08,1/29/2016 16:13,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,999,Subscriber,1958,1,2016,1
375,1/29/2016 16:08,1/29/2016 16:15,179,MIT Vassar St,42.35560121,-71.10394478,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1559,Subscriber,1984,2,2016,1
320,1/29/2016 16:10,1/29/2016 16:16,107,Ames St at Main St,42.3625,-71.08822,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,652,Subscriber,1968,1,2016,1
426,1/29/2016 16:13,1/29/2016 16:20,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1529,Subscriber,1981,1,2016,1
1226,1/29/2016 16:14,1/29/2016 16:34,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,140,Danehy Park,42.388966,-71.132788,716,Customer,1980,1,2016,1
305,1/29/2016 16:16,1/29/2016 16:21,179,MIT Vassar St,42.35560121,-71.10394478,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1106,Subscriber,1989,2,2016,1
757,1/29/2016 16:18,1/29/2016 16:31,180,Mt Auburn,42.37478629,-71.13320231,115,Porter Square Station,42.387995,-71.119084,1271,Customer,1986,2,2016,1
183,1/29/2016 16:19,1/29/2016 16:22,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,786,Subscriber,1985,1,2016,1
732,1/29/2016 16:20,1/29/2016 16:32,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1077,Subscriber,1985,1,2016,1
708,1/29/2016 16:20,1/29/2016 16:32,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,143,EF - North Point Park,42.369885,-71.069957,873,Customer,1960,2,2016,1
649,1/29/2016 16:21,1/29/2016 16:32,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,822,Customer,1961,2,2016,1
583,1/29/2016 16:21,1/29/2016 16:31,180,Mt Auburn,42.37478629,-71.13320231,115,Porter Square Station,42.387995,-71.119084,731,Customer,1974,2,2016,1
303,1/29/2016 16:22,1/29/2016 16:27,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,179,MIT Vassar St,42.35560121,-71.10394478,638,Subscriber,1980,1,2016,1
309,1/29/2016 16:24,1/29/2016 16:29,140,Danehy Park,42.388966,-71.132788,115,Porter Square Station,42.387995,-71.119084,706,Subscriber,1987,1,2016,1
435,1/29/2016 16:24,1/29/2016 16:32,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,107,Ames St at Main St,42.3625,-71.08822,932,Subscriber,1984,1,2016,1
307,1/29/2016 16:25,1/29/2016 16:30,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,705,Subscriber,1987,1,2016,1
473,1/29/2016 16:25,1/29/2016 16:33,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1280,Subscriber,1994,2,2016,1
897,1/29/2016 16:28,1/29/2016 16:43,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,854,Subscriber,1962,1,2016,1
226,1/29/2016 16:31,1/29/2016 16:35,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,1561,Subscriber,1986,1,2016,1
265,1/29/2016 16:34,1/29/2016 16:39,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,115,Porter Square Station,42.387995,-71.119084,1265,Subscriber,1966,1,2016,1
274,1/29/2016 16:35,1/29/2016 16:40,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1311,Subscriber,1986,1,2016,1
243,1/29/2016 16:36,1/29/2016 16:40,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,659,Subscriber,1988,1,2016,1
373,1/29/2016 16:37,1/29/2016 16:44,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,646,Subscriber,1991,1,2016,1
461,1/29/2016 16:39,1/29/2016 16:46,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1312,Customer,1991,2,2016,1
319,1/29/2016 16:39,1/29/2016 16:44,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,740,Subscriber,1984,1,2016,1
1114,1/29/2016 16:40,1/29/2016 16:59,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,654,Subscriber,\N,0,2016,1
377,1/29/2016 16:41,1/29/2016 16:47,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,652,Subscriber,1968,1,2016,1
608,1/29/2016 16:42,1/29/2016 16:52,107,Ames St at Main St,42.3625,-71.08822,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1543,Subscriber,1989,1,2016,1
347,1/29/2016 16:42,1/29/2016 16:48,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1581,Subscriber,1988,2,2016,1
208,1/29/2016 16:42,1/29/2016 16:46,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,962,Subscriber,1983,1,2016,1
899,1/29/2016 16:44,1/29/2016 16:59,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,107,Ames St at Main St,42.3625,-71.08822,778,Subscriber,1988,1,2016,1
664,1/29/2016 16:45,1/29/2016 16:56,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,853,Customer,1956,2,2016,1
574,1/29/2016 16:46,1/29/2016 16:55,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1007,Subscriber,1995,2,2016,1
701,1/29/2016 16:45,1/29/2016 16:57,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1563,Subscriber,1987,1,2016,1
132,1/29/2016 16:45,1/29/2016 16:48,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1274,Customer,1974,1,2016,1
289,1/29/2016 16:47,1/29/2016 16:52,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1539,Subscriber,1996,1,2016,1
411,1/29/2016 16:50,1/29/2016 16:57,177,University Park,42.36264779,-71.10006094,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1292,Customer,1971,1,2016,1
118,1/29/2016 16:50,1/29/2016 16:52,177,University Park,42.36264779,-71.10006094,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1324,Subscriber,1960,1,2016,1
1079,1/29/2016 16:53,1/29/2016 17:11,142,Alewife Station at Russell Field,42.396105,-71.139459,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,851,Customer,1955,1,2016,1
409,1/29/2016 16:53,1/29/2016 17:00,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,882,Subscriber,\N,0,2016,1
800,1/29/2016 16:55,1/29/2016 17:09,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,115,Porter Square Station,42.387995,-71.119084,887,Subscriber,1979,1,2016,1
610,1/29/2016 16:57,1/29/2016 17:07,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1118,Subscriber,1991,1,2016,1
170,1/29/2016 16:58,1/29/2016 17:00,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,107,Ames St at Main St,42.3625,-71.08822,735,Subscriber,1998,1,2016,1
271,1/29/2016 16:58,1/29/2016 17:03,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,999,Subscriber,1993,1,2016,1
560,1/29/2016 16:58,1/29/2016 17:08,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1310,Subscriber,1989,2,2016,1
424,1/29/2016 16:58,1/29/2016 17:05,179,MIT Vassar St,42.35560121,-71.10394478,107,Ames St at Main St,42.3625,-71.08822,703,Subscriber,1960,1,2016,1
216,1/29/2016 17:00,1/29/2016 17:03,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,1542,Subscriber,1966,1,2016,1
329,1/29/2016 17:01,1/29/2016 17:06,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,784,Subscriber,1990,2,2016,1
716,1/29/2016 17:02,1/29/2016 17:14,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,107,Ames St at Main St,42.3625,-71.08822,854,Subscriber,1989,1,2016,1
428,1/29/2016 17:03,1/29/2016 17:10,179,MIT Vassar St,42.35560121,-71.10394478,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1086,Subscriber,1979,2,2016,1
158,1/29/2016 17:05,1/29/2016 17:08,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1291,Customer,1978,1,2016,1
948,1/29/2016 17:09,1/29/2016 17:25,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1297,Subscriber,1993,1,2016,1
348,1/29/2016 17:10,1/29/2016 17:16,177,University Park,42.36264779,-71.10006094,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,707,Subscriber,1957,1,2016,1
468,1/29/2016 17:11,1/29/2016 17:18,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1278,Customer,1982,1,2016,1
709,1/29/2016 17:12,1/29/2016 17:24,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,926,Customer,1974,1,2016,1
408,1/29/2016 17:13,1/29/2016 17:20,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1292,Customer,1971,1,2016,1
397,1/29/2016 17:14,1/29/2016 17:21,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,737,Customer,1973,1,2016,1
463,1/29/2016 17:15,1/29/2016 17:23,117,Binney St / Sixth St,42.366095,-71.086388,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1275,Subscriber,1975,1,2016,1
342,1/29/2016 17:16,1/29/2016 17:22,179,MIT Vassar St,42.35560121,-71.10394478,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,753,Subscriber,1975,1,2016,1
450,1/29/2016 17:20,1/29/2016 17:28,117,Binney St / Sixth St,42.366095,-71.086388,143,EF - North Point Park,42.369885,-71.069957,996,Subscriber,1979,1,2016,1
304,1/29/2016 17:20,1/29/2016 17:25,179,MIT Vassar St,42.35560121,-71.10394478,177,University Park,42.36264779,-71.10006094,956,Subscriber,1990,1,2016,1
540,1/29/2016 17:22,1/29/2016 17:31,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,177,University Park,42.36264779,-71.10006094,878,Subscriber,1990,2,2016,1
937,1/29/2016 17:22,1/29/2016 17:38,177,University Park,42.36264779,-71.10006094,143,EF - North Point Park,42.369885,-71.069957,1089,Subscriber,1955,1,2016,1
865,1/29/2016 17:22,1/29/2016 17:37,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,707,Subscriber,\N,0,2016,1
231,1/29/2016 17:22,1/29/2016 17:26,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,117,Binney St / Sixth St,42.366095,-71.086388,1288,Subscriber,1990,1,2016,1
802,1/29/2016 17:24,1/29/2016 17:37,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1080,Subscriber,1950,1,2016,1
1224,1/29/2016 17:24,1/29/2016 17:44,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,142,Alewife Station at Russell Field,42.396105,-71.139459,853,Subscriber,1956,1,2016,1
496,1/29/2016 17:24,1/29/2016 17:33,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1311,Customer,1981,1,2016,1
329,1/29/2016 17:25,1/29/2016 17:31,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1531,Subscriber,1993,1,2016,1
151,1/29/2016 17:26,1/29/2016 17:29,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1553,Subscriber,1964,1,2016,1
564,1/29/2016 17:28,1/29/2016 17:37,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,659,Subscriber,1988,1,2016,1
679,1/29/2016 17:29,1/29/2016 17:41,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1553,Subscriber,1978,1,2016,1
600,1/29/2016 17:31,1/29/2016 17:41,177,University Park,42.36264779,-71.10006094,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1078,Subscriber,1986,2,2016,1
685,1/29/2016 17:31,1/29/2016 17:43,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,699,Subscriber,1996,1,2016,1
421,1/29/2016 17:32,1/29/2016 17:39,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1274,Subscriber,1968,1,2016,1
518,1/29/2016 17:33,1/29/2016 17:42,141,Kendall Street,42.36356016,-71.08216792,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1537,Subscriber,1989,1,2016,1
409,1/29/2016 17:34,1/29/2016 17:41,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,822,Customer,1973,1,2016,1
327,1/29/2016 17:38,1/29/2016 17:43,107,Ames St at Main St,42.3625,-71.08822,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,1290,Subscriber,1981,1,2016,1
359,1/29/2016 17:38,1/29/2016 17:44,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1141,Customer,1967,1,2016,1
432,1/29/2016 17:38,1/29/2016 17:45,107,Ames St at Main St,42.3625,-71.08822,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,767,Customer,1976,2,2016,1
483,1/29/2016 17:39,1/29/2016 17:47,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1581,Customer,1973,1,2016,1
311,1/29/2016 17:39,1/29/2016 17:44,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1139,Subscriber,1994,1,2016,1
737,1/29/2016 17:39,1/29/2016 17:51,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1559,Subscriber,1982,1,2016,1
396,1/29/2016 17:39,1/29/2016 17:46,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,755,Subscriber,1985,1,2016,1
401,1/29/2016 17:39,1/29/2016 17:46,143,EF - North Point Park,42.369885,-71.069957,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1089,Subscriber,1991,1,2016,1
326,1/29/2016 17:40,1/29/2016 17:45,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1010,Subscriber,1987,1,2016,1
239,1/29/2016 17:40,1/29/2016 17:44,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,1548,Customer,1982,1,2016,1
592,1/29/2016 17:40,1/29/2016 17:50,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1557,Subscriber,1983,1,2016,1
357,1/29/2016 17:41,1/29/2016 17:47,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1086,Customer,1967,1,2016,1
259,1/29/2016 17:42,1/29/2016 17:47,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,702,Subscriber,1984,1,2016,1
473,1/29/2016 17:44,1/29/2016 17:52,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1105,Subscriber,1987,2,2016,1
294,1/29/2016 17:45,1/29/2016 17:50,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,783,Subscriber,1984,2,2016,1
1265,1/29/2016 17:45,1/29/2016 18:06,107,Ames St at Main St,42.3625,-71.08822,115,Porter Square Station,42.387995,-71.119084,1542,Subscriber,1987,2,2016,1
343,1/29/2016 17:52,1/29/2016 17:58,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1539,Subscriber,1996,1,2016,1
302,1/29/2016 17:52,1/29/2016 17:57,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,176,Lesley University,42.38674802,-71.11901879,754,Subscriber,1988,1,2016,1
609,1/29/2016 17:53,1/29/2016 18:03,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1062,Subscriber,1997,1,2016,1
229,1/29/2016 17:53,1/29/2016 17:57,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,932,Customer,1973,1,2016,1
162,1/29/2016 17:55,1/29/2016 17:57,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1548,Customer,1982,1,2016,1
385,1/29/2016 17:55,1/29/2016 18:01,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,655,Customer,1961,1,2016,1
342,1/29/2016 17:55,1/29/2016 18:01,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1098,Subscriber,1980,1,2016,1
741,1/29/2016 17:57,1/29/2016 18:09,177,University Park,42.36264779,-71.10006094,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,743,Customer,1962,1,2016,1
62,1/29/2016 17:57,1/29/2016 17:58,177,University Park,42.36264779,-71.10006094,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1110,Subscriber,1990,2,2016,1
385,1/29/2016 17:58,1/29/2016 18:04,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1324,Customer,1978,1,2016,1
848,1/29/2016 17:59,1/29/2016 18:13,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,860,Subscriber,1991,1,2016,1
194,1/29/2016 18:00,1/29/2016 18:03,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,783,Subscriber,1990,2,2016,1
